date,series_key,region,value
2024-09-07,raw_material_price,ALL,39.914598864580356
2024-09-08,raw_material_price,ALL,40.13772308927719
2024-09-09,raw_material_price,ALL,40.138207752031185
2024-09-10,raw_material_price,ALL,39.614804656546326
2024-09-11,raw_material_price,ALL,38.766906673986625
2024-09-12,raw_material_price,ALL,35.22780764237432
2024-09-13,raw_material_price,ALL,34.59370314751868
2024-09-14,raw_material_price,ALL,35.4900250707619
2024-09-15,raw_material_price,ALL,35.925743775111634
2024-09-16,raw_material_price,ALL,36.02932460332495
2024-09-17,raw_material_price,ALL,35.97035745919184
2024-09-18,raw_material_price,ALL,36.618178531657904
2024-09-19,raw_material_price,ALL,37.12229699725921
2024-09-20,raw_material_price,ALL,37.742520740898414
2024-09-21,raw_material_price,ALL,37.961585376566305
2024-09-22,raw_material_price,ALL,37.80016367623638
2024-09-23,raw_material_price,ALL,37.667124307515905
2024-09-24,raw_material_price,ALL,37.63255895453812
2024-09-25,raw_material_price,ALL,37.00813828145164
2024-09-26,raw_material_price,ALL,37.315163818844184
2024-09-27,raw_material_price,ALL,37.48889485280273
2024-09-28,raw_material_price,ALL,37.513233517782766
2024-09-29,raw_material_price,ALL,37.62629026226332
2024-09-30,raw_material_price,ALL,37.544314360678655
2024-10-01,raw_material_price,ALL,38.24954119776709
2024-10-02,raw_material_price,ALL,37.73929016837764
2024-10-03,raw_material_price,ALL,37.1580584395269
2024-10-04,raw_material_price,ALL,37.620039753995776
2024-10-05,raw_material_price,ALL,37.73407690341994
2024-10-06,raw_material_price,ALL,38.263925443255594
2024-10-07,raw_material_price,ALL,38.481318878303384
2024-10-08,raw_material_price,ALL,38.818542433544344
2024-10-09,raw_material_price,ALL,38.76591659703667
2024-10-10,raw_material_price,ALL,39.24392357291922
2024-10-11,raw_material_price,ALL,38.959286789094925
2024-10-12,raw_material_price,ALL,39.12047428389491
2024-10-13,raw_material_price,ALL,38.92911825452049
2024-10-14,raw_material_price,ALL,39.11937399564815
2024-10-15,raw_material_price,ALL,39.84054014833988
2024-10-16,raw_material_price,ALL,39.80835659479617
2024-10-17,raw_material_price,ALL,39.74324927399882
2024-10-18,raw_material_price,ALL,40.04752403019611
2024-10-19,raw_material_price,ALL,39.935745826776774
2024-10-20,raw_material_price,ALL,40.24161747631684
2024-10-21,raw_material_price,ALL,40.31845227377151
2024-10-22,raw_material_price,ALL,39.599173597333184
2024-10-23,raw_material_price,ALL,38.937565140081894
2024-10-24,raw_material_price,ALL,38.49345739564216
2024-10-25,raw_material_price,ALL,38.06073982606838
2024-10-26,raw_material_price,ALL,38.15286588618554
2024-10-27,raw_material_price,ALL,37.58796647699626
2024-10-28,raw_material_price,ALL,36.83960752247646
2024-10-29,raw_material_price,ALL,36.67272806385862
2024-10-30,raw_material_price,ALL,37.25746084938671
2024-10-31,raw_material_price,ALL,37.25100211621408
2024-11-01,raw_material_price,ALL,37.46232328237723
2024-11-02,raw_material_price,ALL,38.00659297985511
2024-11-03,raw_material_price,ALL,37.57066001452262
2024-11-04,raw_material_price,ALL,38.39277257373044
2024-11-05,raw_material_price,ALL,37.96578063099568
2024-11-06,raw_material_price,ALL,37.83400132045356
2024-11-07,raw_material_price,ALL,38.48850976553369
2024-11-08,raw_material_price,ALL,38.366019104472144
2024-11-09,raw_material_price,ALL,39.21766134792668
2024-11-10,raw_material_price,ALL,39.79223934595594
2024-11-11,raw_material_price,ALL,39.58803393437152
2024-11-12,raw_material_price,ALL,40.174799214857664
2024-11-13,raw_material_price,ALL,39.42053684011222
2024-11-14,raw_material_price,ALL,39.383640181420525
2024-11-15,raw_material_price,ALL,39.50066581567899
2024-11-16,raw_material_price,ALL,39.324070357506976
2024-11-17,raw_material_price,ALL,39.13767244469444
2024-11-18,raw_material_price,ALL,39.22681770362967
2024-11-19,raw_material_price,ALL,39.871552961106396
2024-11-20,raw_material_price,ALL,40.59194711323709
2024-11-21,raw_material_price,ALL,40.36059218605351
2024-11-22,raw_material_price,ALL,40.12215644638284
2024-11-23,raw_material_price,ALL,40.407732281654106
2024-11-24,raw_material_price,ALL,40.68409550993848
2024-11-25,raw_material_price,ALL,41.17814372695484
2024-11-26,raw_material_price,ALL,41.674572193566775
2024-11-27,raw_material_price,ALL,41.296012622212615
2024-11-28,raw_material_price,ALL,40.65941412355958
2024-11-29,raw_material_price,ALL,40.87227705729192
2024-11-30,raw_material_price,ALL,40.930651854511744
2024-12-01,raw_material_price,ALL,40.113717726432725
2024-12-02,raw_material_price,ALL,39.36186424904677
2024-12-03,raw_material_price,ALL,38.75573443343023
2024-12-04,raw_material_price,ALL,38.98622982674618
2024-12-05,raw_material_price,ALL,38.942917986919575
2024-12-06,raw_material_price,ALL,39.17917489393042
2024-12-07,raw_material_price,ALL,38.75770920289732
2024-12-08,raw_material_price,ALL,39.0277932951494
2024-12-09,raw_material_price,ALL,39.172063998877974
2024-12-10,raw_material_price,ALL,39.46475878344808
2024-12-11,raw_material_price,ALL,39.28236863004978
2024-12-12,raw_material_price,ALL,39.020618386092636
2024-12-13,raw_material_price,ALL,38.47296012493877
2024-12-14,raw_material_price,ALL,38.37199176857132
2024-12-15,raw_material_price,ALL,38.82626415283703
2024-12-16,raw_material_price,ALL,39.390277705281285
2024-12-17,raw_material_price,ALL,38.9328688207666
2024-12-18,raw_material_price,ALL,38.92532279541237
2024-12-19,raw_material_price,ALL,39.583321127424206
2024-12-20,raw_material_price,ALL,40.29244634674091
2024-12-21,raw_material_price,ALL,40.13937717427438
2024-12-22,raw_material_price,ALL,40.59752444075861
2024-12-23,raw_material_price,ALL,40.96726341411679
2024-12-24,raw_material_price,ALL,41.292965758554026
2024-12-25,raw_material_price,ALL,40.59861268927111
2024-12-26,raw_material_price,ALL,40.34445423740839
2024-12-27,raw_material_price,ALL,40.265525432268525
2024-12-28,raw_material_price,ALL,40.17694615213964
2024-12-29,raw_material_price,ALL,40.14026677842983
2024-12-30,raw_material_price,ALL,40.89168420428688
2024-12-31,raw_material_price,ALL,40.739699539531756
2025-01-01,raw_material_price,ALL,40.86870050662639
2025-01-02,raw_material_price,ALL,40.98039707110865
2025-01-03,raw_material_price,ALL,40.93257544294841
2025-01-04,raw_material_price,ALL,40.46669034115876
2025-01-05,raw_material_price,ALL,40.48104689204941
2025-01-06,raw_material_price,ALL,39.666874009775896
2025-01-07,raw_material_price,ALL,39.858021377062116
2025-01-08,raw_material_price,ALL,38.99924902097939
2025-01-09,raw_material_price,ALL,39.16588756197968
2025-01-10,raw_material_price,ALL,38.92047736316475
2025-01-11,raw_material_price,ALL,38.54335951517939
2025-01-12,raw_material_price,ALL,38.86717587598779
2025-01-13,raw_material_price,ALL,38.71048977443898
2025-01-14,raw_material_price,ALL,38.739164964083656
2025-01-15,raw_material_price,ALL,38.10766233138155
2025-01-16,raw_material_price,ALL,38.720406067892014
2025-01-17,raw_material_price,ALL,38.78730769141783
2025-01-18,raw_material_price,ALL,38.85187422916957
2025-01-19,raw_material_price,ALL,39.34958492414844
2025-01-20,raw_material_price,ALL,39.556169647131604
2025-01-21,raw_material_price,ALL,38.551582921991105
2025-01-22,raw_material_price,ALL,39.20249599596214
2025-01-23,raw_material_price,ALL,39.07011212336829
2025-01-24,raw_material_price,ALL,39.68162580064564
2025-01-25,raw_material_price,ALL,39.52612653676631
2025-01-26,raw_material_price,ALL,39.2845488793753
2025-01-27,raw_material_price,ALL,39.46360994880135
2025-01-28,raw_material_price,ALL,40.32697987244876
2025-01-29,raw_material_price,ALL,40.78089849423731
2025-01-30,raw_material_price,ALL,40.975343440364675
2025-01-31,raw_material_price,ALL,41.114017876876005
2025-02-01,raw_material_price,ALL,41.11168505693907
2025-02-02,raw_material_price,ALL,41.660643263443674
2025-02-03,raw_material_price,ALL,41.93314487512281
2025-02-04,raw_material_price,ALL,41.319694258632666
2025-02-05,raw_material_price,ALL,40.896802648660206
2025-02-06,raw_material_price,ALL,41.103423573311666
2025-02-07,raw_material_price,ALL,40.61992444917265
2025-02-08,raw_material_price,ALL,40.64653878918973
2025-02-09,raw_material_price,ALL,40.97522083790001
2025-02-10,raw_material_price,ALL,41.12344470455236
2025-02-11,raw_material_price,ALL,40.58237247820571
2025-02-12,raw_material_price,ALL,40.19462507423008
2025-02-13,raw_material_price,ALL,40.371541227059176
2025-02-14,raw_material_price,ALL,41.15809240803151
2025-02-15,raw_material_price,ALL,41.08715813271161
2025-02-16,raw_material_price,ALL,41.42223692756531
2025-02-17,raw_material_price,ALL,41.565190780611296
2025-02-18,raw_material_price,ALL,41.267843696187896
2025-02-19,raw_material_price,ALL,41.6043784823267
2025-02-20,raw_material_price,ALL,40.90491651578875
2025-02-21,raw_material_price,ALL,41.2160745732199
2025-02-22,raw_material_price,ALL,41.38855555127084
2025-02-23,raw_material_price,ALL,41.13023434122525
2025-02-24,raw_material_price,ALL,40.677974715504774
2025-02-25,raw_material_price,ALL,40.467387820409975
2025-02-26,raw_material_price,ALL,40.16296879288798
2025-02-27,raw_material_price,ALL,40.04646769076777
2025-02-28,raw_material_price,ALL,39.88786427970561
2025-03-01,raw_material_price,ALL,39.65935380752098
2025-03-02,raw_material_price,ALL,38.98441851627751
2025-03-03,raw_material_price,ALL,38.52193083409076
2025-03-04,raw_material_price,ALL,38.981961679522776
2025-03-05,raw_material_price,ALL,38.782691725392795
2025-03-06,raw_material_price,ALL,38.70132705323152
2025-03-07,raw_material_price,ALL,38.548547551523704
2025-03-08,raw_material_price,ALL,39.159667959050154
2025-03-09,raw_material_price,ALL,38.87243785754243
2025-03-10,raw_material_price,ALL,38.56396949583067
2025-03-11,raw_material_price,ALL,38.79882616754316
2025-03-12,raw_material_price,ALL,38.892909411146604
2025-03-13,raw_material_price,ALL,39.132922181792516
2025-03-14,raw_material_price,ALL,39.34124357980651
2025-03-15,raw_material_price,ALL,39.72775071655598
2025-03-16,raw_material_price,ALL,39.20498690487706
2025-03-17,raw_material_price,ALL,39.38635386777855
2025-03-18,raw_material_price,ALL,39.07000821462561
2025-03-19,raw_material_price,ALL,38.300117092715354
2025-03-20,raw_material_price,ALL,38.522222713206844
2025-03-21,raw_material_price,ALL,38.71548095838785
2025-03-22,raw_material_price,ALL,38.7280480153081
2025-03-23,raw_material_price,ALL,39.13460586424806
2025-03-24,raw_material_price,ALL,38.8263096290116
2025-03-25,raw_material_price,ALL,39.10456558166615
2025-03-26,raw_material_price,ALL,39.05124763137674
2025-03-27,raw_material_price,ALL,39.02887796542162
2025-03-28,raw_material_price,ALL,38.30752266522835
2025-03-29,raw_material_price,ALL,38.727024781319244
2025-03-30,raw_material_price,ALL,38.90005475006335
2025-03-31,raw_material_price,ALL,39.16041807376701
2025-04-01,raw_material_price,ALL,38.799811164391365
2025-04-02,raw_material_price,ALL,38.92292896464229
2025-04-03,raw_material_price,ALL,38.87241653330241
2025-04-04,raw_material_price,ALL,39.0640435191599
2025-04-05,raw_material_price,ALL,39.16309149896138
2025-04-06,raw_material_price,ALL,39.85152946408059
2025-04-07,raw_material_price,ALL,40.36707291378164
2025-04-08,raw_material_price,ALL,40.80331168468858
2025-04-09,raw_material_price,ALL,40.670024969634056
2025-04-10,raw_material_price,ALL,40.84423882493981
2025-04-11,raw_material_price,ALL,40.67769141068533
2025-04-12,raw_material_price,ALL,41.03336346322228
2025-04-13,raw_material_price,ALL,40.956993269081636
2025-04-14,raw_material_price,ALL,40.73481156806976
2025-04-15,raw_material_price,ALL,40.81358083407049
2025-04-16,raw_material_price,ALL,41.27364963509232
2025-04-17,raw_material_price,ALL,41.65114768663741
2025-04-18,raw_material_price,ALL,41.436663114406436
2025-04-19,raw_material_price,ALL,42.03600894035418
2025-04-20,raw_material_price,ALL,41.63936010705964
2025-04-21,raw_material_price,ALL,41.357359346951355
2025-04-22,raw_material_price,ALL,41.680774169907195
2025-04-23,raw_material_price,ALL,40.86098838589478
2025-04-24,raw_material_price,ALL,40.84775085246499
2025-04-25,raw_material_price,ALL,40.71193166849677
2025-04-26,raw_material_price,ALL,41.35366863787307
2025-04-27,raw_material_price,ALL,40.90331642417878
2025-04-28,raw_material_price,ALL,40.501088602896466
2025-04-29,raw_material_price,ALL,41.21245456202086
2025-04-30,raw_material_price,ALL,41.0737904858856
2025-05-01,raw_material_price,ALL,41.510790427233836
2025-05-02,raw_material_price,ALL,41.30345569007651
2025-05-03,raw_material_price,ALL,41.01295564433461
2025-05-04,raw_material_price,ALL,41.473507445036105
2025-05-05,raw_material_price,ALL,42.281431957643704
2025-05-06,raw_material_price,ALL,42.75125559116117
2025-05-07,raw_material_price,ALL,42.49475004049241
2025-05-08,raw_material_price,ALL,42.43144992341844
2025-05-09,raw_material_price,ALL,42.01475918440146
2025-05-10,raw_material_price,ALL,41.666194871542395
2025-05-11,raw_material_price,ALL,41.305946293128386
2025-05-12,raw_material_price,ALL,41.11176540216561
2025-05-13,raw_material_price,ALL,41.13781423579348
2025-05-14,raw_material_price,ALL,40.23087674558964
2025-05-15,raw_material_price,ALL,40.22882730608759
2025-05-16,raw_material_price,ALL,40.51083684169
2025-05-17,raw_material_price,ALL,40.569680618798905
2025-05-18,raw_material_price,ALL,40.80375899816471
2025-05-19,raw_material_price,ALL,41.098414393661145
2025-05-20,raw_material_price,ALL,40.88162129065549
2025-05-21,raw_material_price,ALL,40.80031037100702
2025-05-22,raw_material_price,ALL,42.07770162888629
2025-05-23,raw_material_price,ALL,41.81001728195266
2025-05-24,raw_material_price,ALL,42.0431486027366
2025-05-25,raw_material_price,ALL,41.49796591179359
2025-05-26,raw_material_price,ALL,41.79108963463829
2025-05-27,raw_material_price,ALL,41.46690869488376
2025-05-28,raw_material_price,ALL,41.454259966294316
2025-05-29,raw_material_price,ALL,40.8606277853379
2025-05-30,raw_material_price,ALL,40.22821825220331
2025-05-31,raw_material_price,ALL,40.20008877536032
2025-06-01,raw_material_price,ALL,40.18058473423516
2025-06-02,raw_material_price,ALL,40.09866335470749
2025-06-03,raw_material_price,ALL,40.269752548645215
2025-06-04,raw_material_price,ALL,40.70582344597421
2025-06-05,raw_material_price,ALL,40.30584800790809
2025-06-06,raw_material_price,ALL,40.23088727517058
2025-06-07,raw_material_price,ALL,39.68628478806526
2025-06-08,raw_material_price,ALL,38.9814910678386
2025-06-09,raw_material_price,ALL,39.06574780024004
2025-06-10,raw_material_price,ALL,38.670526468015005
2025-06-11,raw_material_price,ALL,38.69595396521574
2025-06-12,raw_material_price,ALL,38.80196476457206
2025-06-13,raw_material_price,ALL,38.17179461666096
2025-06-14,raw_material_price,ALL,38.34816963137163
2025-06-15,raw_material_price,ALL,38.8007979449665
2025-06-16,raw_material_price,ALL,39.054649122259704
2025-06-17,raw_material_price,ALL,38.696338061918134
2025-06-18,raw_material_price,ALL,38.69600655738168
2025-06-19,raw_material_price,ALL,38.73888606109168
2025-06-20,raw_material_price,ALL,38.70263311246284
2025-06-21,raw_material_price,ALL,38.20660103465613
2025-06-22,raw_material_price,ALL,37.92138326447444
2025-06-23,raw_material_price,ALL,37.86667566154391
2025-06-24,raw_material_price,ALL,37.98358755138942
2025-06-25,raw_material_price,ALL,37.795377377214486
2025-06-26,raw_material_price,ALL,36.880775521891294
2025-06-27,raw_material_price,ALL,36.193553701481335
2025-06-28,raw_material_price,ALL,36.063976294946414
2025-06-29,raw_material_price,ALL,36.81366451305319
2025-06-30,raw_material_price,ALL,37.02000817411031
2025-07-01,raw_material_price,ALL,37.14231127578038
2025-07-02,raw_material_price,ALL,36.87279731681568
2025-07-03,raw_material_price,ALL,36.746897366700686
2025-07-04,raw_material_price,ALL,36.037577512321604
2025-07-05,raw_material_price,ALL,35.765187072669555
2025-07-06,raw_material_price,ALL,35.97173389900786
2025-07-07,raw_material_price,ALL,36.117992076752685
2025-07-08,raw_material_price,ALL,35.931397489146875
2025-07-09,raw_material_price,ALL,35.950948782889164
2025-07-10,raw_material_price,ALL,36.03476759736162
2025-07-11,raw_material_price,ALL,35.869559230587605
2025-07-12,raw_material_price,ALL,36.1182640150005
2025-07-13,raw_material_price,ALL,36.254242907030374
2025-07-14,raw_material_price,ALL,36.15444940617833
2025-07-15,raw_material_price,ALL,35.73264285409081
2025-07-16,raw_material_price,ALL,35.615744915963866
2025-07-17,raw_material_price,ALL,35.47594207399524
2025-07-18,raw_material_price,ALL,35.301377172445726
2025-07-19,raw_material_price,ALL,34.75537684061328
2025-07-20,raw_material_price,ALL,35.39485038047427
2025-07-21,raw_material_price,ALL,35.99853324071897
2025-07-22,raw_material_price,ALL,36.00277052351016
2025-07-23,raw_material_price,ALL,36.15506320360621
2025-07-24,raw_material_price,ALL,36.3908797657721
2025-07-25,raw_material_price,ALL,36.39337935164613
2025-07-26,raw_material_price,ALL,36.565997283531686
2025-07-27,raw_material_price,ALL,36.85063133276074
2025-07-28,raw_material_price,ALL,36.95709826611155
2025-07-29,raw_material_price,ALL,37.3054131949136
2025-07-30,raw_material_price,ALL,37.081799920796165
2025-07-31,raw_material_price,ALL,37.113360747793
2025-08-01,raw_material_price,ALL,38.24260392282357
2025-08-02,raw_material_price,ALL,38.66115698799009
2025-08-03,raw_material_price,ALL,38.740412043967645
2025-08-04,raw_material_price,ALL,38.380656205158665
2025-08-05,raw_material_price,ALL,38.40603758619485
2025-08-06,raw_material_price,ALL,38.791539374847076
2025-08-07,raw_material_price,ALL,39.07731244340987
2025-08-08,raw_material_price,ALL,38.373033593679985
2025-08-09,raw_material_price,ALL,37.77816978659134
2025-08-10,raw_material_price,ALL,37.21068499466151
2025-08-11,raw_material_price,ALL,37.431919248958124
2025-08-12,raw_material_price,ALL,36.87592567603192
2025-08-13,raw_material_price,ALL,36.537753641247456
2025-08-14,raw_material_price,ALL,36.52332156038009
2025-08-15,raw_material_price,ALL,37.01722133527361
2025-08-16,raw_material_price,ALL,37.26181789283656
2025-08-17,raw_material_price,ALL,37.186250648002506
2025-08-18,raw_material_price,ALL,37.54210943432188
2025-08-19,raw_material_price,ALL,38.39851146833776
2025-08-20,raw_material_price,ALL,38.427041480268365
2025-08-21,raw_material_price,ALL,37.93923704600675
2025-08-22,raw_material_price,ALL,37.592243018020916
2025-08-23,raw_material_price,ALL,37.248812146155004
2025-08-24,raw_material_price,ALL,36.990642345104554
2025-08-25,raw_material_price,ALL,36.893641952555555
2025-08-26,raw_material_price,ALL,37.0417195829486
2025-08-27,raw_material_price,ALL,36.52766728330216
2025-08-28,raw_material_price,ALL,36.085749961620266
2025-08-29,raw_material_price,ALL,36.37626021164052
2025-08-30,raw_material_price,ALL,36.22298634987745
2025-08-31,raw_material_price,ALL,35.94418213632762
2025-09-01,raw_material_price,ALL,35.91028400528734
2025-09-02,raw_material_price,ALL,36.492222254988384
2025-09-03,raw_material_price,ALL,36.830920599867866
2025-09-04,raw_material_price,ALL,37.13341854168234
2025-09-05,raw_material_price,ALL,37.84286059114004
2025-09-06,raw_material_price,ALL,32.81170326796043
2025-09-07,raw_material_price,ALL,33.69078433366871
2025-09-08,raw_material_price,ALL,33.25450905666907
2025-09-09,raw_material_price,ALL,32.72909597044626
2025-09-10,raw_material_price,ALL,32.45919687089873
2025-09-11,raw_material_price,ALL,33.06369974554709
2025-09-12,raw_material_price,ALL,33.0951842734264
2025-09-13,raw_material_price,ALL,33.077937744377394
2025-09-14,raw_material_price,ALL,33.527552255134026
2025-09-15,raw_material_price,ALL,33.41232599555866
2025-09-16,raw_material_price,ALL,33.596099776524945
2025-09-17,raw_material_price,ALL,33.9362014593029
2025-09-18,raw_material_price,ALL,33.674122360123135
2025-09-19,raw_material_price,ALL,33.33318321149491
2025-09-20,raw_material_price,ALL,33.46080730230624
2025-09-21,raw_material_price,ALL,33.635390806484494
2025-09-22,raw_material_price,ALL,38.42100880654923
2025-09-23,raw_material_price,ALL,38.88111376816729
2025-09-24,raw_material_price,ALL,38.09519554726738
2025-09-25,raw_material_price,ALL,37.64478819518989
2025-09-26,raw_material_price,ALL,37.68776656757403
2025-09-27,raw_material_price,ALL,37.61999887120231
2025-09-28,raw_material_price,ALL,37.6545480847747
2025-09-29,raw_material_price,ALL,37.826107025349046
2025-09-30,raw_material_price,ALL,38.51859054007663
2025-10-01,raw_material_price,ALL,38.36601067972444
2025-10-02,raw_material_price,ALL,38.65245030259448
2025-10-03,raw_material_price,ALL,38.71937155918335
2025-10-04,raw_material_price,ALL,38.51489699194657
2025-10-05,raw_material_price,ALL,38.72986340055856
2025-10-06,raw_material_price,ALL,38.662853497197545
2025-10-07,raw_material_price,ALL,38.6580067548466
2025-10-08,raw_material_price,ALL,38.764212849712614
2025-10-09,raw_material_price,ALL,38.88201591635006
2025-10-10,raw_material_price,ALL,38.49328481402956
2025-10-11,raw_material_price,ALL,38.43538760692019
2025-10-12,raw_material_price,ALL,39.11053333570542
2025-10-13,raw_material_price,ALL,39.38575682076456
2025-10-14,raw_material_price,ALL,39.559664023597314
2025-10-15,raw_material_price,ALL,39.31744330203103
2025-10-16,raw_material_price,ALL,39.077936577886035
2025-10-17,raw_material_price,ALL,39.490479410032115
2025-10-18,raw_material_price,ALL,38.84191282901201
2025-10-19,raw_material_price,ALL,38.679472817666415
2025-10-20,raw_material_price,ALL,39.16311359671535
2025-10-21,raw_material_price,ALL,38.99358200626798
2025-10-22,raw_material_price,ALL,39.2491383723977
2025-10-23,raw_material_price,ALL,39.20777086035354
2025-10-24,raw_material_price,ALL,38.1749538743848
2025-10-25,raw_material_price,ALL,38.138510413175986
2025-10-26,raw_material_price,ALL,38.177936367927
2025-10-27,raw_material_price,ALL,38.11113809137665
2025-10-28,raw_material_price,ALL,37.664548195469266
2025-10-29,raw_material_price,ALL,37.61232105557841
2025-10-30,raw_material_price,ALL,36.87331773411562
2025-10-31,raw_material_price,ALL,36.74564638007819
2025-11-01,raw_material_price,ALL,37.07983855974327
2025-11-02,raw_material_price,ALL,37.75480580378205
2025-11-03,raw_material_price,ALL,38.333742021826694
2025-11-04,raw_material_price,ALL,37.934716081483884
2025-11-05,raw_material_price,ALL,37.37412546449068
2025-11-06,raw_material_price,ALL,37.467168232689396
2025-11-07,raw_material_price,ALL,37.49404728205366
2025-11-08,raw_material_price,ALL,37.74787233358255
2025-11-09,raw_material_price,ALL,37.51043236391481
2025-11-10,raw_material_price,ALL,37.54850859298426
2025-11-11,raw_material_price,ALL,37.564424781245506
2025-11-12,raw_material_price,ALL,37.43592892292464
2025-11-13,raw_material_price,ALL,36.80423265460115
2025-11-14,raw_material_price,ALL,37.130901406005286
2025-11-15,raw_material_price,ALL,37.23157041853739
2025-11-16,raw_material_price,ALL,37.57943117091874
2025-11-17,raw_material_price,ALL,38.02156360969139
2025-11-18,raw_material_price,ALL,37.99325507087106
2025-11-19,raw_material_price,ALL,38.298877466927806
2025-11-20,raw_material_price,ALL,38.96089807494171
2025-11-21,raw_material_price,ALL,39.7598690957887
2025-11-22,raw_material_price,ALL,39.85619595064838
2025-11-23,raw_material_price,ALL,39.98231064544104
2025-11-24,raw_material_price,ALL,40.067268437905206
2025-11-25,raw_material_price,ALL,40.25461650468716
2025-11-26,raw_material_price,ALL,40.62353225088644
2025-11-27,raw_material_price,ALL,40.68705903593185
2025-11-28,raw_material_price,ALL,41.4213372585957
2025-11-29,raw_material_price,ALL,42.0668637224568
2025-11-30,raw_material_price,ALL,42.026671478378496
2025-12-01,raw_material_price,ALL,41.9848603356545
2025-12-02,raw_material_price,ALL,41.73906703128865
2025-12-03,raw_material_price,ALL,40.9186153973952
2025-12-04,raw_material_price,ALL,40.67644446162754
2025-12-05,raw_material_price,ALL,40.86493811087484
2025-12-06,raw_material_price,ALL,40.39543375005527
2025-12-07,raw_material_price,ALL,40.76932905730257
2025-12-08,raw_material_price,ALL,40.97293720968551
2025-12-09,raw_material_price,ALL,41.60117238684905
2025-12-10,raw_material_price,ALL,41.66807009792666
2025-12-11,raw_material_price,ALL,41.91823250209698
2025-12-12,raw_material_price,ALL,40.94610958689753
2025-12-13,raw_material_price,ALL,41.26658413479022
2025-12-14,raw_material_price,ALL,41.737163775537226
2025-12-15,raw_material_price,ALL,41.75511804416152
2025-12-16,raw_material_price,ALL,41.51101129975507
2025-12-17,raw_material_price,ALL,41.589257592494675
2025-12-18,raw_material_price,ALL,41.9387543940413
2025-12-19,raw_material_price,ALL,42.33974588254841
2025-12-20,raw_material_price,ALL,41.61316034618286
2025-12-21,raw_material_price,ALL,42.740417384683006
2025-12-22,raw_material_price,ALL,42.463830513586664
2025-12-23,raw_material_price,ALL,42.70558866629241
2025-12-24,raw_material_price,ALL,43.199327240580395
2025-12-25,raw_material_price,ALL,43.099068357925646
2025-12-26,raw_material_price,ALL,43.494903046490286
2025-12-27,raw_material_price,ALL,42.7422169836467
2025-12-28,raw_material_price,ALL,41.869909409504515
2025-12-29,raw_material_price,ALL,42.30726093725795
2025-12-30,raw_material_price,ALL,42.678058144802904
2025-12-31,raw_material_price,ALL,43.58863077742021
2026-01-01,raw_material_price,ALL,43.67611083267513
2026-01-02,raw_material_price,ALL,43.98530912398758
2026-01-03,raw_material_price,ALL,44.593140893285444
2026-01-04,raw_material_price,ALL,45.06412868570653
2026-01-05,raw_material_price,ALL,44.94986168435761
2026-01-06,raw_material_price,ALL,44.95537020568214
2026-01-07,raw_material_price,ALL,44.77351437233074
2026-01-08,raw_material_price,ALL,44.54401563689911
2026-01-09,raw_material_price,ALL,44.78991465717418
2026-01-10,raw_material_price,ALL,44.60705754193642
2026-01-11,raw_material_price,ALL,44.85067507793766
2026-01-12,raw_material_price,ALL,44.716922346288875
2026-01-13,raw_material_price,ALL,44.64339034306803
2026-01-14,raw_material_price,ALL,44.22179977624082
2026-01-15,raw_material_price,ALL,44.46149418742342
2026-01-16,raw_material_price,ALL,43.66884806464056
2026-01-17,raw_material_price,ALL,44.08769429372043
2026-01-18,raw_material_price,ALL,44.940338789424935
2026-01-19,raw_material_price,ALL,44.87633635528674
2026-01-20,raw_material_price,ALL,44.79545376765941
2026-01-21,raw_material_price,ALL,44.10374713137379
2026-01-22,raw_material_price,ALL,43.82353732113883
2026-01-23,raw_material_price,ALL,44.13468092645751
2026-01-24,raw_material_price,ALL,44.502562055130085
2026-01-25,raw_material_price,ALL,44.49807441782535
2026-01-26,raw_material_price,ALL,44.768794961997784
2026-01-27,raw_material_price,ALL,44.35213853331413
2026-01-28,raw_material_price,ALL,44.44309838710426
2026-01-29,raw_material_price,ALL,44.961869890055326
2026-01-30,raw_material_price,ALL,45.1205223938799
2026-01-31,raw_material_price,ALL,45.69785910502047
2026-02-01,raw_material_price,ALL,46.2789188961149
2026-02-02,raw_material_price,ALL,46.35840313113812
2026-02-03,raw_material_price,ALL,44.9980671632926
2026-02-04,raw_material_price,ALL,45.33897207599457
2026-02-05,raw_material_price,ALL,44.74430329923473
2026-02-06,raw_material_price,ALL,43.634871031169574
2026-02-07,raw_material_price,ALL,42.808842250055456
2026-02-08,raw_material_price,ALL,43.225755349341306
2026-02-09,raw_material_price,ALL,43.369750614536116
2026-02-10,raw_material_price,ALL,43.399118960251336
2026-02-11,raw_material_price,ALL,43.580133630342274
2026-02-12,raw_material_price,ALL,42.77655889280368
2026-02-13,raw_material_price,ALL,42.636530403103094
2026-02-14,raw_material_price,ALL,42.3239967989465
2026-02-15,raw_material_price,ALL,42.34175885871935
2026-02-16,raw_material_price,ALL,42.37381723250778
2026-02-17,raw_material_price,ALL,42.55674785365141
2026-02-18,raw_material_price,ALL,42.80000653852462
2026-02-19,raw_material_price,ALL,42.02926734751982
2026-02-20,raw_material_price,ALL,41.90961244749666
2026-02-21,raw_material_price,ALL,41.87942695942013
2026-02-22,raw_material_price,ALL,41.34360031240721
2026-02-23,raw_material_price,ALL,40.78030561097595
2026-02-24,raw_material_price,ALL,40.0133854818111
2026-02-25,raw_material_price,ALL,39.42551801981603
2026-02-26,raw_material_price,ALL,39.794978735999415
